graph_name,vertices,arcs,gamma_unhappy,nash_unhappy,avgdeg,maxdeg,k,algo,numused,avgpayoff,isGammaNash,isNash,gamma,LLL-Threshold,time,iterations,epsilon,lemma-valid
linux.txt.hist,30834,213424,0.0001,0.0643,6.92170980086917,243,98,LLL,98,6.85,False,False,9223372036854775807,2.4796,32.51827,162,-1,False
linux.txt.hist,30834,213424,0.0001,0.0641,6.92170980086917,243,98,LLL,98,6.85,False,False,9223372036854775807,2.4796,32.732059,163,-1,False
linux.txt.hist,30834,213424,0.0001,0.0645,6.92170980086917,243,98,LLL,98,6.85,False,False,9223372036854775807,2.4796,32.94577,164,-1,False
linux.txt.hist,30834,213424,0.0003,0.0643,6.92170980086917,243,98,LLL,98,6.85,False,False,9223372036854775807,2.4796,33.159436,165,-1,False
linux.txt.hist,30834,213424,0.0001,0.0642,6.92170980086917,243,98,LLL,98,6.85,False,False,9223372036854775807,2.4796,33.372374,166,-1,False
linux.txt.hist,30834,213424,0.0001,0.0638,6.92170980086917,243,98,LLL,98,6.85,False,False,9223372036854775807,2.4796,33.586249,167,-1,False
linux.txt.hist,30834,213424,0.0001,0.0642,6.92170980086917,243,98,LLL,98,6.85,False,False,9223372036854775807,2.4796,33.799258,168,-1,False
linux.txt.hist,30834,213424,0.0001,0.0644,6.92170980086917,243,98,LLL,98,6.85,False,False,9223372036854775807,2.4796,34.014123,169,-1,False
linux.txt.hist,30834,213424,0.0002,0.0647,6.92170980086917,243,98,LLL,98,6.85,False,False,9223372036854775807,2.4796,34.227726,170,-1,False
linux.txt.hist,30834,213424,0.0001,0.064,6.92170980086917,243,98,LLL,98,6.85,False,False,9223372036854775807,2.4796,34.442298,171,-1,False
linux.txt.hist,30834,213424,0.0001,0.0642,6.92170980086917,243,98,LLL,98,6.85,False,False,9223372036854775807,2.4796,34.656202,172,-1,False
linux.txt.hist,30834,213424,0.0001,0.0641,6.92170980086917,243,98,LLL,98,6.85,False,False,9223372036854775807,2.4796,34.870606,173,-1,False
linux.txt.hist,30834,213424,0.0001,0.0642,6.92170980086917,243,98,LLL,98,6.85,False,False,9223372036854775807,2.4796,35.084709,174,-1,False
linux.txt.hist,30834,213424,0.0002,0.0637,6.92170980086917,243,98,LLL,98,6.85,False,False,9223372036854775807,2.4796,35.302651,175,-1,False
linux.txt.hist,30834,213424,0.0001,0.0641,6.92170980086917,243,98,LLL,98,6.85,False,False,9223372036854775807,2.4796,35.521487,176,-1,False
linux.txt.hist,30834,213424,0.0001,0.0642,6.92170980086917,243,98,LLL,98,6.85,False,False,9223372036854775807,2.4796,35.738191,177,-1,False
linux.txt.hist,30834,213424,0.0001,0.0639,6.92170980086917,243,98,LLL,98,6.85,False,False,9223372036854775807,2.4796,35.95295,178,-1,False
